course_desc,course_number,course_prefix,course_title,dept_name,inst_ipeds,metadata,num_units
"Students will learn the science, engineering, art, and applications of virtual reality and augmented reality, with an emphasis on the construction of working virtual environments.",685,ICS,Virtual and Augmented Reality,Information and Computer Sciences,141574,Frequency of Course (when offered): Fall only; Class Standing Restrictions: Graduate students only.,3
Reflects special interests of faculty in various areas of computer science. (B) area 1; (C) area 2; (D) area 3; (E) area 4; (G) general.,691E,ICS,Topics in Computer Science: area 4,Information and Computer Sciences,141574,Prerequisites: consent.; Repeatable: Unlimited times in different topics and different areas.,3
Extensive and critical review of the IS research literature. Can be retaken for credit.,704,ITM,Doctoral Seminar in Information Systems,Information Technology Management,141574,Prerequisites: CIS 703 (or concurrent) or consent.; Repeatable: 3 times.; Grade Option: A-F only.,3
Reflects special interests of faculty in various areas of computer science. (B) area 1; (C) area 2; (D) area 3; (E) area 4; (G) general.,691B,ICS,Topics in Computer Science: area 1,Information and Computer Sciences,141574,Prerequisites: consent.; Repeatable: Unlimited times in different topics and different areas.,3
Reflects special interests of faculty in various areas of computer science. (B) area 1; (C) area 2; (D) area 3; (E) area 4; (G) general.,691C,ICS,Topics in Computer Science: area 2,Information and Computer Sciences,141574,Prerequisites: consent.; Repeatable: Unlimited times in different topics and different areas.,3
"Students will team design, build, and demonstrate video games or related interactive entertainment environments and applications. Topics will include emerging computer science techniques relevant to the development of these types of environments.",485,ICS,Video Game Design and Development,Information and Computer Sciences,141574,Prerequisites: any ICS 110 (Alpha) or ICS 111 or CINE 215 .; Class Standing Restrictions: Junior standing or higher.; Cross-Listed: CINE 487,3
Introduction to software quality concepts and the major activities involved in software maintenance.,615,ICS,Software Quality and Maintenance,Information and Computer Sciences,141574,Grade Option: A-F only.,3
Reflects special interests of faculty in various areas of computer science. (B) area 1; (C) area 2; (D) area 3; (E) area 4; (G) general.,691D,ICS,Topics in Computer Science: area 3,Information and Computer Sciences,141574,Prerequisites: consent.; Repeatable: Unlimited times in different topics and different areas.,3
"Taxonomy of security properties: methods for defining and proving security. Randomness, pseudorandomness, and indistinguishability. Functional encryption and obfuscation. Zero knowledge.",623,ICS,Advanced Cryptography,Information and Computer Sciences,141574,"Class Standing Restrictions: graduate standing, or consent.",3
Individual or small-group projects in system design or application under faculty supervision.,499,ICS,Computer Project,Information and Computer Sciences,141574,Prerequisites: consent.,V
Seminar discussing special topics in information and computer science. Topics and number of credits vary.,692,ICS,Special Topics Seminar,Information and Computer Sciences,141574,Repeatable: Unlimited times,V
"Theory, methods and practical applications of autonomous agent systems, including common applications of both software and hardware (robotic) agents. In-depth practical experience with autonomous agents through programming assignments and projects.",606,ICS,Intelligent Autonomous Agents,Information and Computer Sciences,141574,"Prerequisites: ICS 313 or ECE 467 (or equivalent), graduate standing; or consent.; Frequency of Course (when offered): Once a year; Cross-Listed: ECE 606",3
"Business process analysis, design, and implementation of new business processes enabled by digital platforms. Concepts, methods, and techniques to support prototyping and user interface design are considered.",685,ITM,Digitally-Enabled Business Processes,Information Technology Management,141574,Grade Option: A-F only.; Frequency of Course (when offered): Once a year,3
"Computerized management information systems, operations research or business statistics: (B) software systems economics; (C) advanced topics in programming; (D) web-based application development; (E) advanced technology in MIS; (F) systems development; (G) database systems; (H) advanced business applications; (J) ethics of technology; (K) business intelligence.",387D,ITM,Advanced Topics in Information Systems: web-based application development,Information Technology Management,141574,Prerequisites: varies with topic.; Repeatable: With permission of department chair.,3
"Computerized management information systems, operations research or business statistics: (B) software systems economics; (C) advanced topics in programming; (D) web-based application development; (E) advanced technology in MIS; (F) systems development; (G) database systems; (H) advanced business applications; (J) ethics of technology; (K) business intelligence.",387B,ITM,Advanced Topics in Information Systems: software systems economics,Information Technology Management,141574,Prerequisites: varies with topic.; Repeatable: With permission of department chair.,3
"An advanced introduction to the design of human-computer systems and other technological artifacts for supporting human collaboration in learning, work and social contexts, and to theoretical perspectives and empirical studies of collaboration that inform such design.",668,ICS,Social Informatics,Information and Computer Sciences,141574,Prerequisites: ICS 464 or ICS 465 or ICS 664 or ICS 665 or ICS 667 or LIS 677 ; or consent.; Grade Option: A-F only.,3
